time_entry_id,entry_date,project_id,consultant_id,hours,billable_hours,non_billable_hours,entry_type,bill_rate,cost_rate,revenue,labor_cost
TE0000269,2025-04-30,PR0001,CN118,6.69,6.69,0,Billable Delivery,150,63,1003.5,421.47
TE0000270,2025-05-06,PR0001,CN118,7.9,7.9,0,Billable Delivery,150,63,1185.0,497.7
TE0000271,2025-05-07,PR0001,CN118,4.92,4.92,0,Billable Delivery,150,63,738.0,309.96
TE0000272,2025-05-08,PR0001,CN118,7.17,0,7.17,Admin,0,63,0.0,451.71
TE0000273,2025-05-09,PR0001,CN118,5.92,5.92,0,Billable Delivery,150,63,888.0,372.96
TE0000274,2025-05-12,PR0001,CN118,7.3,7.3,0,Billable Delivery,150,63,1095.0,459.9
TE0000275,2025-05-14,PR0001,CN118,8.61,8.61,0,Billable Delivery,150,63,1291.5,542.43
TE0000276,2025-05-15,PR0001,CN118,7.96,7.96,0,Billable Delivery,150,63,1194.0,501.48
TE0000277,2025-05-19,PR0001,CN118,5.94,5.94,0,Billable Delivery,150,63,891.0,374.22
TE0000278,2025-05-20,PR0001,CN118,6.26,6.26,0,Billable Delivery,150,63,939.0,394.38
TE0000279,2025-05-21,PR0001,CN118,6.93,6.93,0,Billable Delivery,150,63,1039.5,436.59
TE0000280,2025-05-22,PR0001,CN118,6.05,6.05,0,Billable Delivery,150,63,907.5,381.15
TE0000281,2025-05-23,PR0001,CN118,8.6,8.6,0,Billable Delivery,150,63,1290.0,541.8
TE0000282,2025-05-26,PR0001,CN118,8.27,8.27,0,Billable Delivery,150,63,1240.5,521.01
TE0000283,2025-05-28,PR0001,CN118,6.37,0,6.37,Enablement,0,63,0.0,401.31
TE0000284,2025-05-29,PR0001,CN118,4.7,4.7,0,Billable Delivery,150,63,705.0,296.1
TE0000285,2025-05-30,PR0001,CN118,6.66,6.66,0,Billable Delivery,150,63,999.0,419.58
TE0000286,2025-06-02,PR0001,CN118,5.29,0,5.29,Enablement,0,63,0.0,333.27
TE0000287,2025-06-03,PR0001,CN118,5.4,5.4,0,Billable Delivery,150,63,810.0,340.2
TE0000288,2025-06-05,PR0001,CN118,5.73,5.73,0,Billable Delivery,150,63,859.5,360.99
TE0000289,2025-06-06,PR0001,CN118,6.24,6.24,0,Billable Delivery,150,63,936.0,393.12
TE0000290,2025-06-09,PR0001,CN118,4.47,4.47,0,Billable Delivery,150,63,670.5,281.61
TE0000291,2025-06-10,PR0001,CN118,8.91,8.91,0,Billable Delivery,150,63,1336.5,561.33
TE0000292,2025-06-11,PR0001,CN118,6.0,6.0,0,Billable Delivery,150,63,900.0,378.0
TE0000293,2025-06-12,PR0001,CN118,6.79,6.79,0,Billable Delivery,150,63,1018.5,427.77
TE0000294,2025-06-13,PR0001,CN118,6.04,6.04,0,Billable Delivery,150,63,906.0,380.52
TE0000295,2025-06-16,PR0001,CN118,3.65,3.65,0,Billable Delivery,150,63,547.5,229.95
TE0000296,2025-06-17,PR0001,CN118,6.06,6.06,0,Billable Delivery,150,63,909.0,381.78
TE0000297,2025-06-18,PR0001,CN118,6.25,6.25,0,Billable Delivery,150,63,937.5,393.75
TE0000298,2025-06-19,PR0001,CN118,5.9,5.9,0,Billable Delivery,150,63,885.0,371.7
TE0000299,2025-06-20,PR0001,CN118,6.79,6.79,0,Billable Delivery,150,63,1018.5,427.77
TE0000300,2025-06-23,PR0001,CN118,7.27,7.27,0,Billable Delivery,150,63,1090.5,458.01
TE0000301,2025-06-25,PR0001,CN118,5.26,5.26,0,Billable Delivery,150,63,789.0,331.38
TE0000302,2025-06-26,PR0001,CN118,4.88,4.88,0,Billable Delivery,150,63,732.0,307.44
TE0000303,2025-06-27,PR0001,CN118,6.13,6.13,0,Billable Delivery,150,63,919.5,386.19
TE0000304,2025-06-30,PR0001,CN118,4.17,4.17,0,Billable Delivery,150,63,625.5,262.71
TE0000305,2025-07-01,PR0001,CN118,6.28,6.28,0,Billable Delivery,150,63,942.0,395.64
TE0000306,2025-07-02,PR0001,CN118,6.91,6.91,0,Billable Delivery,150,63,1036.5,435.33
TE0000307,2025-07-03,PR0001,CN118,6.2,0,6.2,Admin,0,63,0.0,390.6
TE0000308,2025-07-04,PR0001,CN118,4.06,4.06,0,Billable Delivery,150,63,609.0,255.78
TE0000309,2025-07-07,PR0001,CN118,4.59,4.59,0,Billable Delivery,150,63,688.5,289.17
TE0000310,2025-07-08,PR0001,CN118,4.16,4.16,0,Billable Delivery,150,63,624.0,262.08
TE0000311,2025-07-09,PR0001,CN118,4.13,4.13,0,Billable Delivery,150,63,619.5,260.19
TE0000312,2025-07-10,PR0001,CN118,6.36,0,6.36,Internal,0,63,0.0,400.68
TE0000313,2025-07-11,PR0001,CN118,6.31,6.31,0,Billable Delivery,150,63,946.5,397.53
TE0000314,2025-07-14,PR0001,CN118,5.49,5.49,0,Billable Delivery,150,63,823.5,345.87
TE0000315,2025-07-16,PR0001,CN118,5.84,5.84,0,Billable Delivery,150,63,876.0,367.92
TE0000316,2025-07-17,PR0001,CN118,4.54,4.54,0,Billable Delivery,150,63,681.0,286.02
TE0000317,2025-07-18,PR0001,CN118,3.46,3.46,0,Billable Delivery,150,63,519.0,217.98
TE0000318,2025-07-22,PR0001,CN118,5.92,5.92,0,Billable Delivery,150,63,888.0,372.96
TE0000319,2025-07-23,PR0001,CN118,4.91,4.91,0,Billable Delivery,150,63,736.5,309.33
TE0000320,2025-07-28,PR0001,CN118,8.01,8.01,0,Billable Delivery,150,63,1201.5,504.63
TE0000321,2025-07-29,PR0001,CN118,6.04,6.04,0,Billable Delivery,150,63,906.0,380.52
TE0000322,2025-07-30,PR0001,CN118,4.42,4.42,0,Billable Delivery,150,63,663.0,278.46
TE0000323,2025-07-31,PR0001,CN118,5.64,5.64,0,Billable Delivery,150,63,846.0,355.32
TE0000324,2025-08-01,PR0001,CN118,4.4,4.4,0,Billable Delivery,150,63,660.0,277.2
TE0000325,2025-08-04,PR0001,CN118,5.02,5.02,0,Billable Delivery,150,63,753.0,316.26
TE0000326,2025-08-06,PR0001,CN118,7.13,7.13,0,Billable Delivery,150,63,1069.5,449.19
TE0000327,2025-08-07,PR0001,CN118,5.46,5.46,0,Billable Delivery,150,63,819.0,343.98
TE0000328,2025-08-08,PR0001,CN118,5.74,5.74,0,Billable Delivery,150,63,861.0,361.62
TE0000329,2025-08-13,PR0001,CN118,6.33,6.33,0,Billable Delivery,150,63,949.5,398.79
TE0000330,2025-08-14,PR0001,CN118,3.56,3.56,0,Billable Delivery,150,63,534.0,224.28
TE0000331,2025-08-15,PR0001,CN118,8.09,8.09,0,Billable Delivery,150,63,1213.5,509.67
TE0000332,2025-08-18,PR0001,CN118,6.87,6.87,0,Billable Delivery,150,63,1030.5,432.81
TE0000333,2025-08-19,PR0001,CN118,6.36,0,6.36,Admin,0,63,0.0,400.68
TE0000334,2025-08-20,PR0001,CN118,8.36,8.36,0,Billable Delivery,150,63,1254.0,526.68
TE0000335,2025-03-24,PR0001,CN011,7.81,7.81,0,Billable Delivery,149,68,1163.69,531.08
TE0000336,2025-03-25,PR0001,CN011,5.08,5.08,0,Billable Delivery,149,68,756.92,345.44
TE0000337,2025-03-26,PR0001,CN011,6.06,6.06,0,Billable Delivery,149,68,902.94,412.08
TE0000338,2025-03-28,PR0001,CN011,4.4,4.4,0,Billable Delivery,149,68,655.6,299.2
TE0000339,2025-03-31,PR0001,CN011,4.63,4.63,0,Billable Delivery,149,68,689.87,314.84
TE0000340,2025-04-01,PR0001,CN011,3.5,3.5,0,Billable Delivery,149,68,521.5,238.0
TE0000341,2025-04-02,PR0001,CN011,2.81,2.81,0,Billable Delivery,149,68,418.69,191.08
TE0000342,2025-04-04,PR0001,CN011,5.73,5.73,0,Billable Delivery,149,68,853.77,389.64
TE0000343,2025-04-07,PR0001,CN011,3.71,3.71,0,Billable Delivery,149,68,552.79,252.28
TE0000344,2025-04-08,PR0001,CN011,4.21,0,4.21,Admin,0,68,0.0,286.28
TE0000345,2025-04-09,PR0001,CN011,4.73,4.73,0,Billable Delivery,149,68,704.77,321.64
TE0000346,2025-04-10,PR0001,CN011,3.87,3.87,0,Billable Delivery,149,68,576.63,263.16
TE0000347,2025-04-11,PR0001,CN011,4.61,4.61,0,Billable Delivery,149,68,686.89,313.48
TE0000348,2025-04-14,PR0001,CN011,5.83,5.83,0,Billable Delivery,149,68,868.67,396.44
TE0000349,2025-04-15,PR0001,CN011,4.64,4.64,0,Billable Delivery,149,68,691.36,315.52
TE0000350,2025-04-16,PR0001,CN011,4.39,4.39,0,Billable Delivery,149,68,654.11,298.52
TE0000351,2025-04-17,PR0001,CN011,3.64,3.64,0,Billable Delivery,149,68,542.36,247.52
TE0000352,2025-04-18,PR0001,CN011,5.75,5.75,0,Billable Delivery,149,68,856.75,391.0
TE0000353,2025-04-22,PR0001,CN011,4.81,4.81,0,Billable Delivery,149,68,716.69,327.08
TE0000354,2025-04-28,PR0001,CN011,1.95,1.95,0,Billable Delivery,149,68,290.55,132.6
TE0000355,2025-04-29,PR0001,CN011,2.21,2.21,0,Billable Delivery,149,68,329.29,150.28
TE0000356,2025-04-30,PR0001,CN011,2.58,2.58,0,Billable Delivery,149,68,384.42,175.44
TE0000357,2025-05-01,PR0001,CN011,3.34,3.34,0,Billable Delivery,149,68,497.66,227.12
TE0000358,2025-05-02,PR0001,CN011,4.1,4.1,0,Billable Delivery,149,68,610.9,278.8
TE0000359,2025-05-05,PR0001,CN011,4.77,0,4.77,Enablement,0,68,0.0,324.36
TE0000360,2025-05-07,PR0001,CN011,4.45,4.45,0,Billable Delivery,149,68,663.05,302.6
TE0000361,2025-05-08,PR0001,CN011,3.45,3.45,0,Billable Delivery,149,68,514.05,234.6
TE0000362,2025-05-09,PR0001,CN011,5.86,5.86,0,Billable Delivery,149,68,873.14,398.48
TE0000363,2025-05-12,PR0001,CN011,3.78,3.78,0,Billable Delivery,149,68,563.22,257.04
TE0000364,2025-05-16,PR0001,CN011,3.34,3.34,0,Billable Delivery,149,68,497.66,227.12
TE0000365,2025-05-21,PR0001,CN011,4.1,4.1,0,Billable Delivery,149,68,610.9,278.8
TE0000366,2025-05-22,PR0001,CN011,3.82,3.82,0,Billable Delivery,149,68,569.18,259.76
TE0000367,2025-05-23,PR0001,CN011,4.34,4.34,0,Billable Delivery,149,68,646.66,295.12
TE0000368,2025-05-26,PR0001,CN011,4.62,4.62,0,Billable Delivery,149,68,688.38,314.16
TE0000369,2025-05-27,PR0001,CN011,6.12,6.12,0,Billable Delivery,149,68,911.88,416.16
TE0000370,2025-05-28,PR0001,CN011,1.81,0,1.81,Enablement,0,68,0.0,123.08
TE0000371,2025-05-30,PR0001,CN011,5.69,5.69,0,Billable Delivery,149,68,847.81,386.92
TE0000372,2025-06-02,PR0001,CN011,4.29,4.29,0,Billable Delivery,149,68,639.21,291.72
TE0000373,2025-06-03,PR0001,CN011,2.38,2.38,0,Billable Delivery,149,68,354.62,161.84
TE0000374,2025-06-05,PR0001,CN011,2.3,2.3,0,Billable Delivery,149,68,342.7,156.4
TE0000375,2025-06-06,PR0001,CN011,4.63,4.63,0,Billable Delivery,149,68,689.87,314.84
TE0000376,2025-06-09,PR0001,CN011,3.67,3.67,0,Billable Delivery,149,68,546.83,249.56
TE0000377,2025-06-12,PR0001,CN011,3.4,3.4,0,Billable Delivery,149,68,506.6,231.2
TE0000378,2025-06-13,PR0001,CN011,5.64,5.64,0,Billable Delivery,149,68,840.36,383.52
TE0000379,2025-06-17,PR0001,CN011,3.76,3.76,0,Billable Delivery,149,68,560.24,255.68
TE0000380,2025-06-18,PR0001,CN011,0.5,0.5,0,Billable Delivery,149,68,74.5,34.0
TE0000381,2025-06-20,PR0001,CN011,5.2,0,5.2,Rework,0,68,0.0,353.6
TE0000382,2025-06-23,PR0001,CN011,3.87,3.87,0,Billable Delivery,149,68,576.63,263.16
TE0000383,2025-06-24,PR0001,CN011,4.88,4.88,0,Billable Delivery,149,68,727.12,331.84
TE0000384,2025-06-27,PR0001,CN011,4.42,4.42,0,Billable Delivery,149,68,658.58,300.56
TE0000385,2025-06-30,PR0001,CN011,4.73,4.73,0,Billable Delivery,149,68,704.77,321.64
TE0000386,2025-07-02,PR0001,CN011,3.46,3.46,0,Billable Delivery,149,68,515.54,235.28
TE0000387,2025-07-03,PR0001,CN011,3.76,3.76,0,Billable Delivery,149,68,560.24,255.68
TE0000388,2025-07-04,PR0001,CN011,2.92,2.92,0,Billable Delivery,149,68,435.08,198.56
TE0000389,2025-07-08,PR0001,CN011,1.07,1.07,0,Billable Delivery,149,68,159.43,72.76
TE0000390,2025-07-09,PR0001,CN011,3.94,3.94,0,Billable Delivery,149,68,587.06,267.92
TE0000391,2025-07-10,PR0001,CN011,5.9,5.9,0,Billable Delivery,149,68,879.1,401.2
TE0000392,2025-07-11,PR0001,CN011,2.42,2.42,0,Billable Delivery,149,68,360.58,164.56
TE0000393,2025-07-14,PR0001,CN011,3.96,3.96,0,Billable Delivery,149,68,590.04,269.28
TE0000394,2025-07-15,PR0001,CN011,5.65,5.65,0,Billable Delivery,149,68,841.85,384.2
TE0000395,2025-07-16,PR0001,CN011,3.39,3.39,0,Billable Delivery,149,68,505.11,230.52
TE0000396,2025-07-17,PR0001,CN011,6.09,6.09,0,Billable Delivery,149,68,907.41,414.12
TE0000397,2025-07-18,PR0001,CN011,3.32,3.32,0,Billable Delivery,149,68,494.68,225.76
TE0000398,2025-07-21,PR0001,CN011,3.09,3.09,0,Billable Delivery,149,68,460.41,210.12
TE0000399,2025-07-22,PR0001,CN011,3.62,3.62,0,Billable Delivery,149,68,539.38,246.16
TE0000400,2025-07-24,PR0001,CN011,6.33,6.33,0,Billable Delivery,149,68,943.17,430.44
TE0000401,2025-07-25,PR0001,CN011,5.21,5.21,0,Billable Delivery,149,68,776.29,354.28
TE0000402,2025-07-30,PR0001,CN011,2.22,2.22,0,Billable Delivery,149,68,330.78,150.96
TE0000403,2025-07-31,PR0001,CN011,5.65,5.65,0,Billable Delivery,149,68,841.85,384.2
TE0000404,2025-08-01,PR0001,CN011,7.62,7.62,0,Billable Delivery,149,68,1135.38,518.16
TE0000405,2025-08-04,PR0001,CN011,5.48,0,5.48,Admin,0,68,0.0,372.64
TE0000406,2025-08-05,PR0001,CN011,4.7,4.7,0,Billable Delivery,149,68,700.3,319.6
TE0000407,2025-08-06,PR0001,CN011,2.61,2.61,0,Billable Delivery,149,68,388.89,177.48
TE0000408,2025-08-07,PR0001,CN011,1.92,1.92,0,Billable Delivery,149,68,286.08,130.56
TE0000409,2025-08-08,PR0001,CN011,3.35,3.35,0,Billable Delivery,149,68,499.15,227.8
TE0000410,2025-08-11,PR0001,CN011,4.44,4.44,0,Billable Delivery,149,68,661.56,301.92
TE0000411,2025-08-12,PR0001,CN011,4.02,4.02,0,Billable Delivery,149,68,598.98,273.36
TE0000412,2025-08-14,PR0001,CN011,1.85,1.85,0,Billable Delivery,149,68,275.65,125.8
TE0000413,2025-08-15,PR0001,CN011,3.05,3.05,0,Billable Delivery,149,68,454.45,207.4
TE0000414,2025-08-19,PR0001,CN011,2.67,2.67,0,Billable Delivery,149,68,397.83,181.56
TE0000415,2025-08-20,PR0001,CN011,2.61,2.61,0,Billable Delivery,149,68,388.89,177.48
TE0000416,2025-03-24,PR0001,CN077,8.9,8.9,0,Billable Delivery,163,64,1450.7,569.6
TE0000417,2025-03-25,PR0001,CN077,7.39,7.39,0,Billable Delivery,163,64,1204.57,472.96
TE0000418,2025-03-26,PR0001,CN077,8.67,8.67,0,Billable Delivery,163,64,1413.21,554.88
TE0000419,2025-03-27,PR0001,CN077,10.33,10.33,0,Billable Delivery,163,64,1683.79,661.12
TE0000420,2025-03-28,PR0001,CN077,7.24,7.24,0,Billable Delivery,163,64,1180.12,463.36
TE0000421,2025-03-31,PR0001,CN077,8.7,8.7,0,Billable Delivery,163,64,1418.1,556.8
TE0000422,2025-04-01,PR0001,CN077,8.62,8.62,0,Billable Delivery,163,64,1405.06,551.68
TE0000423,2025-04-02,PR0001,CN077,8.83,8.83,0,Billable Delivery,163,64,1439.29,565.12
TE0000424,2025-04-03,PR0001,CN077,7.83,7.83,0,Billable Delivery,163,64,1276.29,501.12
TE0000425,2025-04-04,PR0001,CN077,8.91,8.91,0,Billable Delivery,163,64,1452.33,570.24
TE0000426,2025-04-07,PR0001,CN077,9.89,9.89,0,Billable Delivery,163,64,1612.07,632.96
TE0000427,2025-04-09,PR0001,CN077,7.77,7.77,0,Billable Delivery,163,64,1266.51,497.28
TE0000428,2025-04-10,PR0001,CN077,8.82,0,8.82,Internal,0,64,0.0,564.48
TE0000429,2025-04-11,PR0001,CN077,7.63,0,7.63,Rework,0,64,0.0,488.32
TE0000430,2025-04-14,PR0001,CN077,8.89,8.89,0,Billable Delivery,163,64,1449.07,568.96
TE0000431,2025-04-15,PR0001,CN077,7.78,7.78,0,Billable Delivery,163,64,1268.14,497.92
TE0000432,2025-04-17,PR0001,CN077,9.38,9.38,0,Billable Delivery,163,64,1528.94,600.32
TE0000433,2025-04-18,PR0001,CN077,9.31,0,9.31,Enablement,0,64,0.0,595.84
TE0000434,2025-04-21,PR0001,CN077,8.43,8.43,0,Billable Delivery,163,64,1374.09,539.52
TE0000435,2025-04-22,PR0001,CN077,9.23,9.23,0,Billable Delivery,163,64,1504.49,590.72
TE0000436,2025-04-23,PR0001,CN077,6.46,6.46,0,Billable Delivery,163,64,1052.98,413.44
TE0000437,2025-04-24,PR0001,CN077,6.62,6.62,0,Billable Delivery,163,64,1079.06,423.68
TE0000438,2025-04-25,PR0001,CN077,7.65,7.65,0,Billable Delivery,163,64,1246.95,489.6
TE0000439,2025-04-28,PR0001,CN077,10.5,10.5,0,Billable Delivery,163,64,1711.5,672.0
TE0000440,2025-04-29,PR0001,CN077,7.25,7.25,0,Billable Delivery,163,64,1181.75,464.0
TE0000441,2025-04-30,PR0001,CN077,7.17,7.17,0,Billable Delivery,163,64,1168.71,458.88
TE0000442,2025-05-01,PR0001,CN077,8.69,8.69,0,Billable Delivery,163,64,1416.47,556.16
TE0000443,2025-05-02,PR0001,CN077,7.4,7.4,0,Billable Delivery,163,64,1206.2,473.6
TE0000444,2025-05-05,PR0001,CN077,6.63,6.63,0,Billable Delivery,163,64,1080.69,424.32
TE0000445,2025-05-06,PR0001,CN077,10.5,10.5,0,Billable Delivery,163,64,1711.5,672.0
TE0000446,2025-05-07,PR0001,CN077,10.5,10.5,0,Billable Delivery,163,64,1711.5,672.0
TE0000447,2025-05-08,PR0001,CN077,6.45,6.45,0,Billable Delivery,163,64,1051.35,412.8
TE0000448,2025-05-09,PR0001,CN077,9.37,9.37,0,Billable Delivery,163,64,1527.31,599.68
TE0000449,2025-05-12,PR0001,CN077,8.99,0,8.99,Internal,0,64,0.0,575.36
TE0000450,2025-05-19,PR0001,CN077,7.99,7.99,0,Billable Delivery,163,64,1302.37,511.36
TE0000451,2025-05-21,PR0001,CN077,9.1,9.1,0,Billable Delivery,163,64,1483.3,582.4
TE0000452,2025-05-23,PR0001,CN077,8.73,0,8.73,Internal,0,64,0.0,558.72
TE0000453,2025-05-27,PR0001,CN077,7.12,7.12,0,Billable Delivery,163,64,1160.56,455.68
TE0000454,2025-05-28,PR0001,CN077,6.52,6.52,0,Billable Delivery,163,64,1062.76,417.28
TE0000455,2025-05-29,PR0001,CN077,8.32,8.32,0,Billable Delivery,163,64,1356.16,532.48
TE0000456,2025-05-30,PR0001,CN077,6.21,6.21,0,Billable Delivery,163,64,1012.23,397.44
TE0000457,2025-06-02,PR0001,CN077,9.49,9.49,0,Billable Delivery,163,64,1546.87,607.36
TE0000458,2025-06-04,PR0001,CN077,10.5,10.5,0,Billable Delivery,163,64,1711.5,672.0
TE0000459,2025-06-05,PR0001,CN077,7.77,7.77,0,Billable Delivery,163,64,1266.51,497.28
TE0000460,2025-06-10,PR0001,CN077,6.41,6.41,0,Billable Delivery,163,64,1044.83,410.24
TE0000461,2025-06-11,PR0001,CN077,8.92,8.92,0,Billable Delivery,163,64,1453.96,570.88
TE0000462,2025-06-12,PR0001,CN077,6.6,6.6,0,Billable Delivery,163,64,1075.8,422.4
TE0000463,2025-06-13,PR0001,CN077,10.5,10.5,0,Billable Delivery,163,64,1711.5,672.0
TE0000464,2025-06-16,PR0001,CN077,9.63,9.63,0,Billable Delivery,163,64,1569.69,616.32
TE0000465,2025-06-18,PR0001,CN077,8.6,8.6,0,Billable Delivery,163,64,1401.8,550.4
TE0000466,2025-06-19,PR0001,CN077,8.63,0,8.63,Enablement,0,64,0.0,552.32
TE0000467,2025-06-23,PR0001,CN077,8.39,8.39,0,Billable Delivery,163,64,1367.57,536.96
TE0000468,2025-06-25,PR0001,CN077,8.8,8.8,0,Billable Delivery,163,64,1434.4,563.2
TE0000469,2025-06-26,PR0001,CN077,7.43,7.43,0,Billable Delivery,163,64,1211.09,475.52
TE0000470,2025-06-30,PR0001,CN077,9.32,9.32,0,Billable Delivery,163,64,1519.16,596.48
TE0000471,2025-07-01,PR0001,CN077,10.08,10.08,0,Billable Delivery,163,64,1643.04,645.12
TE0000472,2025-07-02,PR0001,CN077,8.16,8.16,0,Billable Delivery,163,64,1330.08,522.24
TE0000473,2025-07-03,PR0001,CN077,7.13,0,7.13,Rework,0,64,0.0,456.32
TE0000474,2025-07-07,PR0001,CN077,7.0,7.0,0,Billable Delivery,163,64,1141.0,448.0
TE0000475,2025-07-08,PR0001,CN077,7.43,7.43,0,Billable Delivery,163,64,1211.09,475.52
TE0000476,2025-07-11,PR0001,CN077,6.07,6.07,0,Billable Delivery,163,64,989.41,388.48
TE0000477,2025-07-14,PR0001,CN077,10.5,10.5,0,Billable Delivery,163,64,1711.5,672.0
TE0000478,2025-07-15,PR0001,CN077,6.49,6.49,0,Billable Delivery,163,64,1057.87,415.36
TE0000479,2025-07-16,PR0001,CN077,9.36,9.36,0,Billable Delivery,163,64,1525.68,599.04
TE0000480,2025-07-17,PR0001,CN077,8.45,8.45,0,Billable Delivery,163,64,1377.35,540.8
TE0000481,2025-07-18,PR0001,CN077,9.45,9.45,0,Billable Delivery,163,64,1540.35,604.8
TE0000482,2025-07-22,PR0001,CN077,7.06,7.06,0,Billable Delivery,163,64,1150.78,451.84
TE0000483,2025-07-25,PR0001,CN077,7.42,7.42,0,Billable Delivery,163,64,1209.46,474.88
TE0000484,2025-07-28,PR0001,CN077,7.57,7.57,0,Billable Delivery,163,64,1233.91,484.48
TE0000485,2025-07-30,PR0001,CN077,7.79,7.79,0,Billable Delivery,163,64,1269.77,498.56
TE0000486,2025-07-31,PR0001,CN077,7.62,7.62,0,Billable Delivery,163,64,1242.06,487.68
TE0000487,2025-08-01,PR0001,CN077,8.19,8.19,0,Billable Delivery,163,64,1334.97,524.16
TE0000488,2025-08-04,PR0001,CN077,8.79,8.79,0,Billable Delivery,163,64,1432.77,562.56
TE0000489,2025-08-05,PR0001,CN077,7.76,7.76,0,Billable Delivery,163,64,1264.88,496.64
TE0000490,2025-08-07,PR0001,CN077,7.83,7.83,0,Billable Delivery,163,64,1276.29,501.12
TE0000491,2025-08-08,PR0001,CN077,8.4,8.4,0,Billable Delivery,163,64,1369.2,537.6
TE0000492,2025-08-11,PR0001,CN077,6.2,6.2,0,Billable Delivery,163,64,1010.6,396.8
TE0000493,2025-08-13,PR0001,CN077,5.78,5.78,0,Billable Delivery,163,64,942.14,369.92
TE0000494,2025-08-14,PR0001,CN077,6.48,6.48,0,Billable Delivery,163,64,1056.24,414.72
TE0000495,2025-08-15,PR0001,CN077,7.0,7.0,0,Billable Delivery,163,64,1141.0,448.0
TE0000496,2025-08-18,PR0001,CN077,6.75,6.75,0,Billable Delivery,163,64,1100.25,432.0
TE0000497,2025-08-19,PR0001,CN077,6.77,6.77,0,Billable Delivery,163,64,1103.51,433.28
TE0000498,2025-08-20,PR0001,CN077,4.96,4.96,0,Billable Delivery,163,64,808.48,317.44
TE0000499,2025-03-24,PR0001,CN025,0.97,0.97,0,Billable Delivery,160,77,155.2,74.69
TE0000500,2025-03-25,PR0001,CN025,1.37,1.37,0,Billable Delivery,160,77,219.2,105.49
TE0000501,2025-03-26,PR0001,CN025,0.55,0.55,0,Billable Delivery,160,77,88.0,42.35
TE0000502,2025-03-27,PR0001,CN025,3.35,3.35,0,Billable Delivery,160,77,536.0,257.95
TE0000503,2025-03-28,PR0001,CN025,1.35,1.35,0,Billable Delivery,160,77,216.0,103.95
TE0000504,2025-03-31,PR0001,CN025,2.02,2.02,0,Billable Delivery,160,77,323.2,155.54
TE0000505,2025-04-02,PR0001,CN025,2.84,2.84,0,Billable Delivery,160,77,454.4,218.68
TE0000506,2025-04-03,PR0001,CN025,4.01,4.01,0,Billable Delivery,160,77,641.6,308.77
TE0000507,2025-04-09,PR0001,CN025,1.24,1.24,0,Billable Delivery,160,77,198.4,95.48
TE0000508,2025-04-10,PR0001,CN025,1.27,1.27,0,Billable Delivery,160,77,203.2,97.79
TE0000509,2025-04-14,PR0001,CN025,5.19,0,5.19,Rework,0,77,0.0,399.63
TE0000510,2025-04-15,PR0001,CN025,2.97,2.97,0,Billable Delivery,160,77,475.2,228.69
TE0000511,2025-04-17,PR0001,CN025,2.77,2.77,0,Billable Delivery,160,77,443.2,213.29
TE0000512,2025-04-18,PR0001,CN025,2.72,2.72,0,Billable Delivery,160,77,435.2,209.44
TE0000513,2025-04-22,PR0001,CN025,1.77,1.77,0,Billable Delivery,160,77,283.2,136.29
TE0000514,2025-04-24,PR0001,CN025,0.62,0.62,0,Billable Delivery,160,77,99.2,47.74
TE0000515,2025-04-25,PR0001,CN025,1.89,1.89,0,Billable Delivery,160,77,302.4,145.53
TE0000516,2025-04-28,PR0001,CN025,1.79,1.79,0,Billable Delivery,160,77,286.4,137.83
TE0000517,2025-04-29,PR0001,CN025,1.64,1.64,0,Billable Delivery,160,77,262.4,126.28
TE0000518,2025-04-30,PR0001,CN025,3.64,3.64,0,Billable Delivery,160,77,582.4,280.28
TE0000519,2025-05-02,PR0001,CN025,2.16,2.16,0,Billable Delivery,160,77,345.6,166.32
TE0000520,2025-05-05,PR0001,CN025,1.15,1.15,0,Billable Delivery,160,77,184.0,88.55
TE0000521,2025-05-06,PR0001,CN025,3.23,3.23,0,Billable Delivery,160,77,516.8,248.71
TE0000522,2025-05-07,PR0001,CN025,2.46,2.46,0,Billable Delivery,160,77,393.6,189.42
TE0000523,2025-05-08,PR0001,CN025,3.61,3.61,0,Billable Delivery,160,77,577.6,277.97
TE0000524,2025-05-09,PR0001,CN025,2.28,2.28,0,Billable Delivery,160,77,364.8,175.56
TE0000525,2025-05-12,PR0001,CN025,0.5,0.5,0,Billable Delivery,160,77,80.0,38.5
TE0000526,2025-05-13,PR0001,CN025,2.63,2.63,0,Billable Delivery,160,77,420.8,202.51
TE0000527,2025-05-14,PR0001,CN025,2.45,2.45,0,Billable Delivery,160,77,392.0,188.65
TE0000528,2025-05-15,PR0001,CN025,2.7,0,2.7,Enablement,0,77,0.0,207.9
TE0000529,2025-05-16,PR0001,CN025,1.22,1.22,0,Billable Delivery,160,77,195.2,93.94
TE0000530,2025-05-19,PR0001,CN025,2.68,0,2.68,Internal,0,77,0.0,206.36
TE0000531,2025-05-20,PR0001,CN025,3.54,3.54,0,Billable Delivery,160,77,566.4,272.58
TE0000532,2025-05-21,PR0001,CN025,1.17,1.17,0,Billable Delivery,160,77,187.2,90.09
TE0000533,2025-05-22,PR0001,CN025,1.85,1.85,0,Billable Delivery,160,77,296.0,142.45
TE0000534,2025-05-23,PR0001,CN025,2.27,2.27,0,Billable Delivery,160,77,363.2,174.79
TE0000535,2025-05-27,PR0001,CN025,3.0,3.0,0,Billable Delivery,160,77,480.0,231.0
